AreaManagerId,SellingPointId,StartDateSellingPoint,EndDateSellingPoint,SellingPointDesc,Location
363,13588,20060404,,BEUKENWEG 29 T/H,"(52.356327068, 4.918786354)"
363,14528,20060404,,PRESIDENT KENNEDYLAAN 140 T/O,"(52.340739333, 4.906385289)"
518,1932,19921008,,BLEEKVELD 50 (2655),"(52.076350474, 4.319969348)"
518,1632,19921106,,VONDELSTR 17 (1769),"(52.080429208, 4.301080625)"
307,9002,20150216,,De Remise,"(52.152669056, 5.381739339)"
363,18003,20060404,,BURGEMEESTER ELIASSTRAAT 41 T/H_BORD,"(52.378657517, 4.825936832)"
546,7215,20161101,,Boerhaavelaan,"(52.17117308, 4.48584505)"
1883,20710,20151101,,SITTARD - BAENJENSTRAAT,"(50.994282951, 5.869455479)"
361,72005,20120604,,,"(52.626602884, 4.742751204)"
363,15817,20081219,,H.J.W Wenckebachweg 1000,"(52.339895286, 4.924267113)"
518,1799,19940131,,GROENEWEGJE 164 (2322),"(52.074272278, 4.318678767)"
363,13123,20130603,,Cornelis Troostplein 23_BORD,"(52.350564323, 4.891328147)"
518,1679,19930614,,DE CARPENTIERSTR 37 (2014),"(52.086555833, 4.335365689)"
153,8012,20110101,20500101,,"(52.216318238, 6.894823835)"
796,73054,20110101,,,"(51.68447389, 5.29799097)"
546,7110,20160718,,Lage Rijndijk,"(52.161586203, 4.511334745)"
402,35030,20130326,,S_Laren,"(52.227541423, 5.182402435)"
119,77842,20151119,,Kleine Oever,"(52.696549175, 6.188690466)"
518,1537,20010502,,J V NASSAUSTR 41 (2112),"(52.08832405, 4.318086248)"
518,2100,20000121,,HARSTENHOEKWEG 8 (3403),"(52.111829767, 4.2853751)"
90,51225,20130702,,Markt I,"(53.1074438, 6.095158543)"
518,2247,19961129,,SLACHTHUISLAAN 22 (2651),"(52.061236356, 4.318037534)"
363,18854,20111003,,Marguette 2,"(52.323685821, 4.868179805)"
518,1665,20000920,,J V STOLBERGLAAN 32 (3482),"(52.082237859, 4.332565381)"
518,1559,19921105,,WASSENAARSEWEG 27 (686),"(52.090531059, 4.314063561)"
518,1523,20000225,,HOGE NIEUWSTR 9 (3422),"(52.081210505, 4.311116177)"
518,2073,19990909,,V MONTFOORTLAAN 25 (3324),"(52.098198855, 4.321579109)"
363,10429,20060404,,RAAMGRACHT 15 T/H_BORD,"(52.369887266, 4.899019186)"
363,14535,20060404,,HUNZESTRAAT 20 T/H,"(52.343725907, 4.905024331)"
518,2215,20040106,,HOOFTSKADE 86 (3646),"(52.071502816, 4.310578639)"
363,13699,20060404,,DE LA REIJSTRAAT 28 T/H,"(52.352009724, 4.918973115)"
826,26214,20121101,,Rulstraat 17,"(51.645424809, 4.855965105)"
439,7949,20150901,,Kanaaldijk,"(52.511973981, 4.939604911)"
518,2246,20140201,,ANTHEUNISSTR 134 (4894),"(52.060196241, 4.324230085)"
363,12173,20060404,,PIETER LANGENDIJKSTRAAT 42_BORD,"(52.360526781, 4.861146062)"
90,51202,20140123,,De Marke,"(53.105023615, 6.10045061)"
363,10735,20060404,,LOOIERSGRACHT 41 T/O_BORD,"(52.368185961, 4.880681521)"
221,9800,20120101,,,"(52.014948403, 6.129362565)"
402,35155,20130326,,BS_AKN,"(52.232436515, 5.161960242)"
363,16528,20060404,,MOLUKKENSTRAAT 14 T/H_BORD,"(52.365819665, 4.93934973)"
363,18301,20081003,,Magneetstraat_BORD,"(52.39034678, 4.854670693)"
518,2050,19990908,,V HOGENHOUCKLAAN 150 (3218),"(52.101344139, 4.314580712)"
363,15261,20090721,,Louis chrispijnstraat t/o 85_BORD,"(52.354048388, 4.822620757)"
363,13677,20060404,,CILLIERSSTRAAT 67 T/H,"(52.356682467, 4.926221802)"
484,21202,20150501,,Ridderhof 4,"(52.144893982, 4.674120411)"
363,13077,20060404,,Amsteldijk 43,"(52.354923905, 4.905755059)"
363,16081,20060404,,SCHAEPMANSTRAAT 226 T/O,"(52.379684618, 4.86934534)"
363,15228,20090721,,Cornelis van Alkemadestraat 23,"(52.361461, 4.826192239)"
518,2256,19970827,,DELFTSELAAN 56 (2869),"(52.069434488, 4.297488867)"
363,14542,20060404,,VRIJHEIDSLAAN 45 T/O,"(52.346549749, 4.90829884)"
518,2247,19961129,,SLACHTHUISSTR 15 (2653),"(52.064369081, 4.323690266)"
363,13025,20060404,,Ruysdaelkade 89 t/o,"(52.355828116, 4.886896771)"
363,10538,20060404,,BROUWERSGRACHT 63 T/O_BORD,"(52.379681093, 4.889635065)"
518,2256,19970828,,VERSPRONCKSTR 31 (2978),"(52.067200106, 4.302634651)"
546,7000,20150908,,Dagkaart,"(52.160897086, 4.494633949)"
363,16787,20060419,,Y-burglaan 510,"(52.358452569, 4.988827551)"
363,16919,20160707,,Kees Broekmanstraat BLOK29C_BORD,"(52.370452084, 4.967296909)"
518,1798,19940131,,STATIONSWEG 92 (2318),"(52.072278141, 4.319969201)"
363,13438,20060404,,V Tuyll v Serooskerkenwg 14_BORD,"(52.344894382, 4.863452865)"
1883,20700,20151101,,SITTARD - STEENWEG,"(50.999988593, 5.862003188)"
363,14049,20060404,,W Schoutenstraat t/h 48_BORD,"(52.366948614, 4.850726522)"
363,11233,20060404,,PLANTAGE MUIDERGRACHT 135 T/O_BORD,"(52.363746915, 4.917395894)"
777,9481,20130901,,Anna van Berchemlaan,"(51.571377983, 4.640027673)"
363,14715,20060404,,MAASSTRAAT 8 T/O,"(52.347522494, 4.895041741)"
518,2238,20131001,,VLIERBOOMSTR 411 (4620),"(52.0684152, 4.256919438)"
448,29522,20170115,,Naalrand,"(53.024020047, 4.750587949)"
373,50710,20130322,,Bergen aan Zee (Zone B),"(52.661771456, 4.628731138)"
402,35099,20130326,,Schil,"(52.227382859, 5.175922308)"
363,18707,20060404,,Gustav Mahlerlaan,"(52.336594279, 4.875112154)"
363,12048,20060404,,NASSAUKADE 177 T/H,"(52.369885588, 4.874753527)"
363,13596,20060404,,OOSTERPARK 23 T/O_BORD,"(52.358407397, 4.918566826)"
518,2050,19990909,,V HOGENHOUCKLAAN 5 (3310),"(52.094619061, 4.323089903)"
777,9471,20130901,20170101,Dreef,"(51.569665608, 4.632607042)"
166,236202,20160101,20991231,Zone 236202 IJsselkade t.o. huisnummer 57,"(52.56028757, 5.916174516)"
518,1752,19931027,,BREEDSTR 40 (2249),"(52.078477608, 4.300133198)"
518,1811,19940912,,SCHELPKADE 26 (2358),"(52.087015408, 4.30854971)"
402,35253,20170918,,BS_Elb,"(52.22614617, 5.191998659)"
363,18897,20111003,,Warmberg 16,"(52.327123381, 4.885119777)"
1771,566402,20160101,29991231,Langstraat,"(51.420942981, 5.559133393)"
363,14002,20060404,,Paramaribostraat t/h 69,"(52.360011667, 4.854370454)"
363,17524,20060404,,TUSSEN MEER 71 T/H,"(52.358330087, 4.801202583)"
363,10001,20161213,,testautomaat Pterrein NP,"(52.383772835, 4.859308425)"
363,13064,20060404,,Ceintuurbaan 310,"(52.352898267, 4.892660266)"
363,14180,20060404,,Willem de Zwijgerlaan t/o 64_BORD,"(52.372296404, 4.863731324)"
363,10529,20060404,,KEIZERSGRACHT 172 T/O,"(52.37560042, 4.885892466)"
518,1504,19940630,,ZWARTEWEG 30 (2344),"(52.080820597, 4.320676909)"
363,14548,20060404,,AMSTELKADE 27 T/O,"(52.349029085, 4.905262991)"
518,1519,19921009,,TORENSTR 64 (1892),"(52.077479381, 4.30599941)"
307,9004,20150216,,Dr Abraham Kuijperlaan,"(52.148575132, 5.36780513)"
518,2256,20101011,,VERMEERSTR 89 (4390),"(52.062329269, 4.304470708)"
363,13445,20060404,,Stadionkade  79,"(52.344124842, 4.86696883)"
363,13631,20060404,,DERDE OOSTERPARKSTRAAT 253 T/H,"(52.358218615, 4.923008794)"
381,25463,20150901,20160706,Stationsweg,"(52.279928315, 5.157899644)"
917,45023,20150101,,Apollolaan tegenover Homerusstraat,"(50.885780548, 5.971848621)"
363,13477,20060404,,Apollolaan 20_BORD,"(52.349088642, 4.883094874)"
363,15237,20090721,,Comeniusstraat 20_BORD,"(52.359194283, 4.822094046)"
518,2246,20140201,,LORENTZPLEIN 61 (4916),"(52.06054174, 4.32817573)"
518,2246,20140201,,LAAKKADE 231 (4883),"(52.063017858, 4.324112416)"
363,11077,20060404,,TUINSTRAAT 155 T/O,"(52.376802401, 4.881050628)"
363,13484,20060404,,Beethovenstraat 24,"(52.349667953, 4.877660907)"
363,15027,20070801,,MAASSLUISSTRAAT 476,"(52.347977151, 4.836531571)"
363,16037,20060404,,HOUTMANKADE 25 T/O,"(52.389920849, 4.88557975)"
518,2246,20140201,,LAMARCKSTR 19 (4904),"(52.064324025, 4.326962511)"
995,21050,20150101,,Agoraweg / Archipelbrug,"(52.509785749, 5.477991902)"
118,23156,20150101,,Alteveerstraat W,"(52.719537873, 6.477453999)"
448,29521,20170115,,Stolpweg,"(53.025551047, 4.752466927)"
363,16908,20160705,,Eef  Kamerbeekstraat BLOK 27,"(52.37128679, 4.968193273)"
518,2246,20140201,,BROEKSLOOTKADE 128 (4978),"(52.061908712, 4.339853271)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 150,"(52.56069506, 5.911657531)"
518,2227,20061115,,HULSHORSTSTR 198 (3787),"(52.063515132, 4.2885776)"
518,2244,20130701,,NIEUWENDAMLAAN 33 (4714),"(52.060652419, 4.264972298)"
363,19010,20070131,,Orteliusstraat 286,"(52.372715753, 4.847899335)"
518,1586,19921106,,V HOYTEMASTR 37 (908),"(52.092312053, 4.32513096)"
518,2241,20101011,,PARALLELWEG 91 (4418),"(52.066355382, 4.314913582)"
518,2230,20111019,,THORBECKELAAN 159 (4505),"(52.063833652, 4.257364321)"
363,15720,20060404,,JOHANNES VAN DER WAALSSTRAAT 2 HOEK,"(52.352549498, 4.942697429)"
518,2066,19990909,,P GABRIELSTR 18 (3282),"(52.092902623, 4.323009059)"
203,34209,20120110,,Dompselaerstraat,"(52.136405618, 5.589102946)"
17,97500,20140101,,,"(53.17287864, 6.603885131)"
363,13354,20060404,,Oranje Nassaulaan 19,"(52.354723646, 4.863017982)"
363,12568,20060404,,Surinameplein 51,"(52.357767344, 4.851102351)"
518,2246,20140201,,RIJSWIJKSEWEG 395 (4959),"(52.061021937, 4.333484166)"
363,18715,20060404,,KROOSWIJKHOF 24 T/H,"(52.334689471, 4.881948375)"
518,2234,20160301,,T V STOLKPLEIN 514 (5341),"(52.10244579, 4.286085522)"
518,1550,19921020,,P HEINSTR 110 (370),"(52.081192017, 4.297110013)"
518,2240,20100701,,IEPLAAN 60 (4339),"(52.080566157, 4.274034746)"
518,2230,20081001,,LOOSDUINSEKADE 725 (3880),"(52.063051218, 4.261047534)"
518,1759,19930928,,KALKOENSTR 4 (2257),"(52.079157403, 4.302499726)"
518,2246,20140201,,A THIJMSTR 5 (4815),"(52.055623962, 4.311801473)"
119,77833,20151119,,Prinses Margrietlaan,"(52.693014595, 6.187398085)"
363,11320,20060404,,KATTENBURGERGRACHT 21 T/O_BORD,"(52.370457236, 4.916994359)"
518,2230,20081001,,LOOSDUINSEKADE 148 (3916),"(52.065445455, 4.266902133)"
221,9801,20170201,20170314,,"(52.014344122, 6.13203544)"
518,2227,20061115,,HARDERWIJKSTR 219 (3778),"(52.06297195, 4.286039179)"
518,2252,20081001,,LOOSDUINSEWEG 1149 (3901),"(52.06742511, 4.271424287)"
166,236204,20160101,20991231,Zone 236204 Voorstraat t.o. huisnummer 120,"(52.558461802, 5.917454096)"
518,1715,19930927,,KRANESTR 11 (2200),"(52.074839, 4.317136744)"
363,10641,20060404,,NIEUWEZIJDS VOORBURGWAL 20 T/H_BORD,"(52.377072623, 4.894807884)"
537,236347,20130101,22200101,Boulevard t.h.v. huisnr. 21,"(52.207642263, 4.396485537)"
166,236204,20160101,20991231,Zone 236204 Burgwal t.o. huisnummer 59,"(52.556456452, 5.915461225)"
363,19174,20070208,,Hertspieghelweg 90_ BORD,"(52.382013789, 4.850809948)"
164,8553,20130101,,,"(52.26671428, 6.786882653)"
363,11067,20060404,,EGELANTIERSGRACHT 101 T/O,"(52.375768835, 4.880798975)"
363,16151,20060404,,VAN NOORDTKADE 2 T/O,"(52.388745655, 4.883826984)"
363,13583,20060404,,DERDE OOSTERPARKSTRAAT 101 T/H_BORD,"(52.356921053, 4.918119458)"
363,18774,20060404,,ENNEMABORG / GRONINGENSTRAAT 2 T/H,"(52.334409443, 4.872052969)"
363,19575,20140305,,mt. Lincolnweg 40,"(52.403035603, 4.888296498)"
439,7934,20040618,,Ged. Singelgracht,"(52.510886151, 4.945756132)"
363,14125,20060404,,Chassestraat t/o 67,"(52.369714372, 4.861565028)"
518,2247,20140201,,WALDORPSTR 200 (5011),"(52.066152628, 4.317078027)"
80,8985,20120101,20500101,,"(53.19670111, 5.799990491)"
363,16648,20060404,,CRUQUIUSWEG 77 T/H,"(52.368555433, 4.949187951)"
363,12133,20060404,,KINKERSTRAAT 255 T/O,"(52.365140932, 4.864415616)"
361,72009,20120604,,,"(52.62552886, 4.734046508)"
203,34205,20120110,,Nieuwe Markt C1000,"(52.141583391, 5.583011733)"
363,19548,20091020,,Buikslotermeerplein ( parkeerplaats ) P6,"(52.400165432, 4.934983146)"
518,1959,19970827,,KAAPSTR 59 (2908),"(52.063839897, 4.29443587)"
917,45045,20150101,,Burgemeester de Hesselleplein,"(50.88373882, 5.975201615)"
363,11221,20060404,,NIEUWE PRINSENGRACHT 77 T/H,"(52.36369065, 4.906837667)"
363,13633,20060404,,VROLIKSTRAAT 252 T/H,"(52.357891504, 4.924146455)"
402,35023,20130326,,S_Vaart,"(52.2229461, 5.169367796)"
363,16051,20060404,,VAN DER HOOPSTRAAT 15 T/H_BORD,"(52.384425375, 4.875450856)"
518,2253,20131001,,WINGERDSTR 12 (4801),"(52.074263085, 4.260978964)"
363,13335,20060404,,Koninginneweg 20,"(52.354786956, 4.867790638)"
119,77821,20151119,,Heerengracht,"(52.695514444, 6.194636686)"
632,4401,20130516,,,"(52.086656159, 4.884704756)"
173,5012,20150520,,Vestingstraat,"(52.313912128, 6.926294478)"
289,236001,20151203,,TA 05,"(51.965732319, 5.659700092)"
80,8975,20120101,20500101,,"(53.195060744, 5.798586613)"
826,26249,20131104,,Touwbaan,"(51.644356036, 4.86744904)"
363,13248,20060404,,Balthasar Floriszstraat 12,"(52.353154728, 4.884881992)"
363,15747,20060404,,ROBERT KOCHPLANTSOEN 21 HOEK_BORD,"(52.347688423, 4.937359119)"
363,15829,20090622,,Carolina MacGillavrylaan,"(52.355941345, 4.948877678)"
363,11293,20060404,,CZAAR PETERSTRAAT 174 T/H,"(52.371190371, 4.931378599)"
518,1553,19921020,,PRINSESTR 2 (383),"(52.078317015, 4.306987381)"
796,73102,20110101,,,"(51.6906047, 5.295685833)"
363,16883,20110323,,Emmy Andriessenstraat 631,"(52.347872849, 5.011522999)"
363,10726,20060404,,ROZENSTRAAT 83 T/H,"(52.3726332, 4.880573078)"
363,18759,20060404,,LOEVENSTEIN HOEK A.J. ERNSTSTRAAT 21 T/H,"(52.332221465, 4.873516862)"
381,25447,20150901,20160706,Huizerweg,"(52.273969779, 5.169174468)"
363,13493,20060404,,Amstelveenseweg 136,"(52.354207505, 4.855484825)"
518,2214,20040106,,WATERLOOSTR 50 (3645),"(52.070397864, 4.311792936)"
363,15530,20060404,,JAMES WATTSTRAAT 55 T/H_BORD,"(52.351018977, 4.924139282)"
518,2197,19971030,,A VD SPUYWEG 17 (3032),"(52.092380621, 4.296023309)"
546,7000,20150908,,Dagkaart,"(52.155929933, 4.500099374)"
518,1812,19940912,,KONINGINNEGRACHT 30 (2360),"(52.088931345, 4.312554115)"
518,2080,19990913,,MAYSTR 47 (3359),"(52.083006843, 4.344701187)"
518,2053,19990908,,V SOUTELANDELAAN 51 (3224),"(52.100760666, 4.319395068)"
363,15048,20070801,,WILHELMINA DRUCKERSTRAAT 21,"(52.349938847, 4.828881435)"
363,12188,20060404,,BORGERSTRAAT 113 T/O_BORD,"(52.364589826, 4.864384363)"
518,2256,20101011,,VAILLANTLAAN 545 (4400),"(52.064293292, 4.309532406)"
518,2232,20090201,,VALKENBOSLAAN 7 (4031),"(52.077746809, 4.276185953)"
363,12213,20060404,,BELLAMYSTRAAT 133 T/O,"(52.366105226, 4.861991954)"
363,16133,20060404,,HOUTMANKADE 316 T/O_BORD,"(52.38655049, 4.883111778)"
518,2233,20090201,,PR WILLEMSTR 19 (3953),"(52.103370225, 4.276919008)"
361,72005,20120604,,,"(52.62880214, 4.73843198)"
363,13078,20060404,,Amsteldijk 58_BORD,"(52.354128949, 4.906533127)"
363,15783,20060404,,LANDBOUWSTRAAT 55,"(52.340710182, 4.943159525)"
402,35051,20150504,,Schil,"(52.221321865, 5.176151103)"
141,114110,20160125,,Maximaal 1 uur,"(52.359663773, 6.665944388)"
363,14603,20060404,,UITERWAARDENSTRAAT 279 T/H,"(52.34171378, 4.895304595)"
826,26225,20121101,,Waterlooplein,"(51.645548372, 4.861825902)"
363,10843,20060404,,FOELIESTRAAT 30 T/O,"(52.370916207, 4.909504288)"
363,15618,20060404,,MANENBURGSTRAAT 22 T/H,"(52.344286123, 4.921621745)"
518,1942,19970626,,H ZWAARDECROONSTR 13 (2840),"(52.086415387, 4.339062178)"
153,8093,20110101,20500101,,"(52.224975151, 6.894622817)"
363,13339,20060404,,Koninginneweg 134,"(52.353094059, 4.862310726)"
363,18410,20110607,,Koivistakade,"(52.397392139, 4.87464826)"
363,17050,20120529,,Putterplantsoen 2_BORD,"(52.317681466, 4.960046564)"
518,2256,19970828,,DE BOCKSTR 46 (2991),"(52.064579471, 4.30283393)"
518,2169,19990909,,RUYCHROCKLAAN 182 (3292),"(52.100482021, 4.320312677)"
518,1858,19960416,,BOOMSLUITERSKADE 8 (2479),"(52.074992719, 4.321025737)"
363,16716,20060404,,SUMATRASTRAAT 161 T/H,"(52.358819465, 4.938327348)"
518,2050,19990908,,V HOGENHOUCKLAAN 63 (3309),"(52.098324632, 4.318619349)"
221,9801,20170201,20170314,,"(52.016162622, 6.134597884)"
80,8925,20120101,20500101,,"(53.201626546, 5.802633277)"
518,1664,19970719,,SCHENKKADE 250 (3028),"(52.081441773, 4.343774363)"
153,8007,20110101,20500101,,"(52.211751233, 6.896652769)"
164,8502,20130101,,,"(52.262842348, 6.789785817)"
402,35216,20150504,,BS_Elb,"(52.227779127, 5.185423622)"
363,16881,20110323,,Jan Vrijmanstraat 321,"(52.346348916, 5.009365196)"
363,13480,20060404,,Schubertstraat 16,"(52.347714631, 4.878114328)"
715,45304,20150508,,Oude_Veerhaven,"(51.340596436, 3.823892701)"
381,25437,20150901,20160706,Vlietlaan,"(52.277425403, 5.158712871)"
34,36076,20161101,,Administratief verkooppunt alleen voor bezoekersregeling,"(52.375729118, 5.243465078)"
518,2082,19950410,,STEVINSTR 85 (2413),"(52.108998992, 4.285716179)"
118,23155,20150101,,Schutstraat Z1,"(52.720018057, 6.474227323)"
448,29563,20170115,,Kikkertstraat,"(53.156918537, 4.872824097)"
518,1784,19940110,,J BLANKENSTR 33 (2294),"(52.069710116, 4.320128005)"
518,1551,19960520,,PR HENDRIKSTR 37 (2588),"(52.082817613, 4.295639966)"
826,26219,20121101,,Torenkwartier,"(51.645650565, 4.860011202)"
518,1559,19990909,,WASSENAARSEWEG 182 (3336),"(52.094774123, 4.325250287)"
546,7210,20161101,,Tomatenstraat,"(52.145278673, 4.486172777)"
363,15800,20081219,,Johan Muyskenweg 6,"(52.335436777, 4.913316993)"
537,236380,20130101,22200101,Noordduinen parkeerterrein,"(52.211433783, 4.404963715)"
363,15111,20070803,,JAN EVERTSENSTRAAT 162_BORD,"(52.369373332, 4.842679692)"
402,35200,20130326,,BS_BKN,"(52.218518444, 5.172469375)"
363,11209,20060404,,SPINOZASTRAAT 53 T/O,"(52.361814495, 4.912528709)"
518,2248,20150202,,MEEUWENSTR 12 (5267),"(52.091464999, 4.262242789)"
402,35081,20130326,,Schil,"(52.225116857, 5.16865531)"
448,29531,20160526,,Brink,"(53.09716657, 4.761016148)"
518,2244,20130701,,ESCAMPLAAN 758 (4697),"(52.059456149, 4.265592027)"
363,14151,20060404,,John Franklinstraat t/h 8,"(52.371169629, 4.854483223)"
518,1868,19960416,,MAASSTR 225 (2498),"(52.076138177, 4.326842458)"
34,36073,20161101,,Administratief verkooppunt alleen voor bezoekersregeling,"(52.372135757, 5.211855679)"
518,2071,19990909,,SONDERDANKSTR 39 (3299),"(52.099789762, 4.320723337)"
518,2246,20140201,,STUWSTR 41 (4984),"(52.064865617, 4.334422586)"
363,13340,20060404,,Koninginneweg 160,"(52.352686498, 4.860737636)"
153,8160,20110101,20500101,,"(52.218564455, 6.907498035)"
363,16123,20060404,,VAN SLINGELANDTSTRAAT 20 T/H_BORD,"(52.383408457, 4.865649177)"
363,16040,20060404,,BARENTSZSTRAAT 335 T/H,"(52.388640626, 4.885912928)"
518,1937,19970626,,J MAETSUYCKERSTR 97 (2836),"(52.087006657, 4.339494232)"
518,2050,19990909,,V HOGENHOUCKLAAN 52 (3317),"(52.09656313, 4.320289486)"
363,12627,20090618,,Havenstraat,"(52.349366405, 4.855954754)"
363,16025,20060404,,FAGELSTRAAT 2 T/O,"(52.380645713, 4.878664739)"
402,35221,20170418,,BS_Elb,"(52.228732321, 5.187957501)"
518,2100,20000121,,G DEYNOOTWEG 1284 (3408),"(52.116119463, 4.287233413)"
518,2100,19940427,,ZWOLSESTR 298 (2338),"(52.113409174, 4.290740319)"
363,16856,20090730,,Cornelis Zillesenlaan 72,"(52.361743322, 4.98036569)"
917,45074,20150101,,Burgemeester Gijzelslaan tegenover brandweer,"(50.881530324, 5.97966371)"
363,15199,20090721,,Boymansweg 153_BORD,"(52.364206246, 4.83157645)"
518,1624,19940912,,FREDERIKSTR 221 (2362),"(52.087051801, 4.311024999)"
363,16724,20060404,,VALENTIJNKADE 52 T/H_BORD,"(52.358683756, 4.942690274)"
518,1867,19960416,,LAUWERSSTR  (2491),"(52.074501342, 4.329335408)"
518,2113,20000324,,SATURNUSSTR 15 (3448),"(52.067915121, 4.348813113)"
363,12053,20060404,,JACOB VAN LENNEPSTRAAT 24 T/H,"(52.366972159, 4.875460871)"
363,15584,20090102,,Hugo de Vrieslaan 1,"(52.346001505, 4.924279157)"
363,14171,20060404,,Willem de Zwijgerlaan t/h 21_BORD,"(52.371373404, 4.863265237)"
363,16582,20060404,,STOKERKADE 126 T/H,"(52.372020529, 4.95139904)"
119,77848,20151119,,Vledder langsparkeerplaatsen,"(52.697216333, 6.197516456)"
363,16598,20060404,,J.F. VAN HENGELSTRAAT 1 T/H_BORD,"(52.374574695, 4.9486366)"
363,11016,20060404,,LINDENGRACHT 204 T/H_BORD,"(52.380157817, 4.883433782)"
381,25423,20150901,20160706,Kapelstraat,"(52.274109665, 5.164921996)"
518,2256,19970827,,HOEFKADE 1156 (2892),"(52.063483989, 4.303029764)"
307,9001,20150216,,Grote Spui,"(52.158848528, 5.385596302)"
518,2232,20090201,,VALKENBOSLAAN 360 (4026),"(52.069507655, 4.275779886)"
518,1588,19970626,,BEZUIDENHOUTSEWEG 229 (2812),"(52.088428642, 4.336062597)"
153,8132,20110101,20500101,,"(52.213821163, 6.899464439)"
363,18742,20060404,,A.J. ERNSTSTRAAT 229_BORD,"(52.331989429, 4.881216614)"
546,7017,20150908,,Kaasmarkt,"(52.159606511, 4.495620018)"
363,10515,20060404,,HERENGRACHT 58 T/O,"(52.377561371, 4.890263557)"
363,10630,20060404,,SINGEL 15 T/O,"(52.377819983, 4.893252032)"
363,10719,20060404,,ROZENGRACHT 82 T/H,"(52.373319352, 4.880012699)"
363,11054,20060404,,WESTERKADE 10 T/O,"(52.376229995, 4.878124806)"
518,2246,20140201,,DRAAISTR 12 (4967),"(52.065186108, 4.330389733)"
307,9004,20150216,,Koningin Wilhelminalaan (tussen kon. Sophialaan en prn. Frederiklaan),"(52.149674775, 5.369986056)"
363,13319,20060404,,Willemsparkweg 221,"(52.355323096, 4.86840899)"
518,1791,19940119,,V HOGENDORPSTR 51 (2303),"(52.072073669, 4.317701657)"
518,2230,20081001,,BOSBESSTR 145 (3853),"(52.06424947, 4.258607122)"
518,2143,20010824,,TINAARLOSTR 78 (3541),"(52.046609801, 4.275564353)"
363,14096,20060404,,Jan Evertsenstraat 108,"(52.370653841, 4.853264359)"
363,11274,20060404,,NIEUWEVAART 197 T/O_BORD,"(52.369457863, 4.917327847)"
537,236375,20130101,22200101,Boulevard-Zuid t.h.v. Zeehospitium,"(52.198535531, 4.388204817)"
363,10817,20060404,,PRINS HENDRIKKADE 190 T/H_BORD,"(52.371099772, 4.912092154)"
363,12049,20060404,,NASSAUKADE 317 T/H,"(52.368889391, 4.875453323)"
363,15115,20070803,,JAN TOOROPSTRAAT 82_BORD,"(52.36459503, 4.836534114)"
363,17018,20120529,,Barbusselaan 119,"(52.320823403, 4.944070535)"
513,28004,20160101,,P-terrein Klein Amerika,"(52.010629847, 4.716975935)"
513,28001,20150101,,Houtmansgracht 18,"(52.013764646, 4.713274525)"
363,12619,20060404,,Zeilstraat 17,"(52.351074406, 4.855331361)"
153,8058,20110101,20500101,,"(52.224217438, 6.889263946)"
855,51315,20130101,20170601,Stationstraat,"(51.559094263, 5.082674405)"
363,13476,20060404,,Mozartkade 1 t/h,"(52.349574143, 4.884131364)"
537,236404,20130101,22200101,Parklaan  hoek Drieplassenweg,"(52.197404828, 4.3940158)"
518,2232,20090201,,VINKENSTEIJNSTR 120 (4038),"(52.071859172, 4.279660523)"
363,13115,20060404,,Pieter Aertszstraat 50,"(52.35233748, 4.901002994)"
363,16159,20060404,,VAN NOORDTSTRAAT 1 T/H,"(52.389209963, 4.880432992)"
363,13196,20060404,,Pieter Cornelisz.Hooftstraat 48,"(52.36063692, 4.8819334)"
518,1937,19970626,,J MAETSUYCKERSTR 70 (2815),"(52.087702291, 4.338703865)"
363,19181,20070208,,Granidastraat 17,"(52.380861893, 4.847942855)"
153,8135,20150715,20500101,,"(52.228031376, 6.892711399)"
518,2062,19990908,,H NIBBRIGKADE 30 (3267),"(52.093495619, 4.330729224)"
1883,20750,20151101,,GELEEN - MAURITSLAAN,"(50.972492904, 5.825403114)"
160,77714,20130101,,Mulopad,"(52.575746093, 6.626087509)"
153,8128,20150715,20500101,,"(52.213725449, 6.90909061)"
518,1590,19941122,,LN V NW OOST-INDIE 127 (2369),"(52.085218235, 4.338043712)"
363,18917,20120209,,Doomburg 50,"(52.323125221, 4.861749665)"
363,13494,20060404,,Amstelveenseweg 170,"(52.353090217, 4.855909129)"
363,16740,20060404,,TIDORESTRAAT 111 T/H,"(52.36020247, 4.941104779)"
518,1997,19971030,,BANKASTR 106 (3040),"(52.093790693, 4.302322032)"
518,2246,20140201,,V KOETSVELDSTR 1 (4826),"(52.055506008, 4.314054016)"
363,16584,20060404,,SCHEEPSTIMMERMANSTRAAT 4_BORD,"(52.37225543, 4.94882735)"
439,7931,20040618,,Nieuwstraat,"(52.507938883, 4.946517803)"
363,16755,20060404,,KRAMATWEG 30 T/O,"(52.364725707, 4.946076486)"
363,16179,20060404,,OOSTZAANSTRAAT 276 T/H_BORD,"(52.392245767, 4.872818623)"
373,50600,20130322,,Hargen aan Zee (Zone F),"(52.712289801, 4.642755475)"
166,236204,20160101,20991231,Zone 236204 Vloeddijk t.o. huisnummer 130,"(52.55990927, 5.912857328)"
307,9004,20150216,,Hendrik van Viandenstraat,"(52.15173778, 5.391546873)"
363,14074,20060404,,B Diazstraat t/h 15_BORD,"(52.370087024, 4.854130748)"
796,73070,20110101,,,"(51.688207811, 5.297404035)"
363,18739,20060404,,VAN HEENVLIETLAAN 9 T/H,"(52.329591958, 4.88271486)"
